Transaction_ID,Company_ID,Product_ID,Quantity,Transaction_Date,Product_Price,Total_Cost,Product_Name
7280.0,86,19,15.0,2024-04-14,98924.49131833122,1523200.0,EcoNomix Modeler
7288.0,40,17,9.0,2021-09-01,184422.7547088681,1512000.0,RealTime Revenue
7308.0,8,3,20.0,2020-11-19,106359.06245364636,1915200.0,TrendWise Forecaster
7309.0,12,16,12.0,2023-02-21,107556.18834326536,1383200.0,
7317.0,4,14,7.0,2022-10-30,140878.62760507845,901600.0,InsightMax Insights Platform
7321.0,56,13,3.0,2024-01-08,196000.0,588000.0,ForecastXcelerator 
,22,16,12.0,2024-01-02,,1383200.0,
7330.0,63,19,8.0,2021-09-28,95611.20352490536,764889.6281992429,EcoNomix Modeler
7340.0,44,18,11.0,2022-01-19,134316.63224133398,1477482.9546546738,DashSync Analytics Hub
7345.0,7,13,4.0,2021-11-21,192635.13037424436,770540.5214969774,ForecastXcelerator 
7346.0,96,1,4.0,2021-08-25,148935.1007449198,700000.0,FinPredictor Suite
7363.0,35,10,2.0,2021-04-11,85428.8377505181,170857.6755010362,SegmentX Targeting
7367.0,40,6,17.0,2022-08-31,164613.51042229438,3046400.0,RevenueVue Dashboard
,7,10,9.0,2022-06-01,98545.71988774596,896000.0,SegmentX Targeting
7379.0,34,4,4.0,2024-02-26,123586.58579600928,492800.0,CustomerScope Insights
7382.0,22,13,2.0,2022-06-17,187356.37565232572,374712.75130465144,ForecastXcelerator 
,27,14,14.0,2023-04-12,119682.45873093556,1932000.0,InsightMax Insights Platform
7388.0,41,6,16.0,2021-10-31,191189.77622702357,2688000.0,RevenueVue Dashboard
7398.0,55,13,8.0,2021-02-23,197523.4878987976,1764000.0,ForecastXcelerator 
7403.0,51,4,19.0,2023-05-30,129505.26124092766,2217600.0,CustomerScope Insights
7407.0,51,15,13.0,2021-06-26,109573.86227366488,1209600.0,NexGen Segmentator
7409.0,71,1,14.0,2022-07-27,136080.49606902446,2100000.0,FinPredictor Suite
7416.0,52,15,7.0,2024-03-10,107127.15129050732,806400.0,NexGen Segmentator
7420.0,28,18,14.0,2020-12-12,141517.1301170849,2016000.0,DashSync Analytics Hub
7424.0,51,14,5.0,2024-08-02,117330.33878683584,515200.0,InsightMax Insights Platform
7426.0,63,4,18.0,2023-12-02,122485.80622403692,2217600.0,CustomerScope Insights
7435.0,28,6,3.0,2022-04-28,179891.91956767338,539675.7587030202,RevenueVue Dashboard
7439.0,80,2,10.0,2022-02-24,173833.25977077964,1512000.0,MarketMinder Analytics
7442.0,94,8,7.0,2022-04-30,,1209600.0,
7449.0,99,8,12.0,2021-11-08,164978.68691212352,1814400.0,
7455.0,91,16,1.0,2024-06-29,104382.18345138105,104382.18345138105,
7463.0,14,14,5.0,2024-02-18,120635.88843140948,603179.4421570473,InsightMax Insights Platform
7466.0,61,20,2.0,2022-11-29,219428.57341859452,448000.0,FinSphere Intelligence Suite
7467.0,80,5,2.0,2023-07-02,89277.52444608061,168000.0,SalesSync Optimizer
7477.0,40,2,8.0,2023-03-30,166179.63470387884,1512000.0,MarketMinder Analytics
7478.0,2,20,1.0,2021-10-06,234810.40548319847,224000.0,FinSphere Intelligence Suite
7496.0,97,4,15.0,2024-09-11,126253.64688404596,1848000.0,CustomerScope Insights
7498.0,74,10,13.0,2023-09-03,84058.73868683087,1075200.0,SegmentX Targeting
7500.0,31,20,16.0,2020-11-05,208813.68768757672,3808000.0,FinSphere Intelligence Suite
7501.0,92,3,13.0,2024-01-03,106583.49404759868,1310400.0,TrendWise Forecaster
7504.0,37,1,4.0,2024-01-04,138125.35810267704,552501.4324107082,FinPredictor Suite
7506.0,13,12,12.0,2024-02-05,90163.385499892,924000.0,BudgetMaster Pro
7511.0,6,9,18.0,2023-07-20,107511.6590501664,1935209.8629029952,Product 9
7512.0,69,16,12.0,2023-06-01,101214.82956467132,1383200.0,
7514.0,2,19,12.0,2022-10-18,89873.43796535929,1237600.0,EcoNomix Modeler
7517.0,78,11,9.0,2021-04-22,169669.34058137357,1411200.0,OptiFlow Automation
7534.0,27,16,15.0,2023-06-16,100431.46445965044,1702400.0,
7539.0,22,7,20.0,2023-08-29,138974.36735251476,2872800.0,DataBridge Integration Tool
7552.0,98,12,8.0,2021-02-02,85423.56708069137,672000.0,BudgetMaster Pro
7559.0,65,17,17.0,2022-12-06,162012.41577169407,2856000.0,RealTime Revenue
7560.0,65,14,18.0,2023-04-06,141663.8488665177,2549949.2795973187,InsightMax Insights Platform
7566.0,56,12,19.0,2023-05-02,91779.29752614,1680000.0,BudgetMaster Pro
7576.0,25,9,14.0,2024-01-12,115955.32980574432,1680000.0,Product 9
7577.0,45,4,13.0,2021-01-07,128331.156192097,1668305.0304972609,CustomerScope Insights
7583.0,29,15,17.0,2023-07-27,103849.70647725769,1713600.0,NexGen Segmentator
7591.0,68,11,3.0,2024-07-09,161810.63458573516,485431.90375720547,OptiFlow Automation
7592.0,75,19,14.0,2024-02-25,92873.61860776438,1428000.0,EcoNomix Modeler
7595.0,20,17,3.0,2023-11-08,155255.67073369335,504000.0,RealTime Revenue
7596.0,92,13,5.0,2023-10-12,202589.30047315953,1176000.0,ForecastXcelerator 
7605.0,6,10,3.0,2021-05-03,89106.81544002877,267320.4463200863,SegmentX Targeting
7611.0,18,13,19.0,2024-03-23,185344.00012705353,3724000.0,ForecastXcelerator 
7614.0,73,5,4.0,2023-06-09,87688.44019546437,420000.0,SalesSync Optimizer
7615.0,35,12,15.0,2020-11-17,81142.8831449924,1176000.0,BudgetMaster Pro
7616.0,70,16,3.0,2022-10-09,98884.75026386014,319200.0,
7622.0,49,1,19.0,2021-09-03,134711.25056830028,2660000.0,FinPredictor Suite
7624.0,7,5,13.0,2022-08-07,84259.22592437657,1176000.0,SalesSync Optimizer
7626.0,49,13,9.0,2021-02-19,211237.5593010639,1960000.0,ForecastXcelerator 
7632.0,41,7,7.0,2022-07-03,140991.3521436693,986939.4650056851,DataBridge Integration Tool
,41,7,6.0,2020-11-12,155450.29995856673,756000.0,DataBridge Integration Tool
7639.0,33,13,8.0,2020-12-25,213704.0034868876,1372000.0,ForecastXcelerator 
7654.0,2,7,16.0,2021-10-05,146329.29750720985,2268000.0,DataBridge Integration Tool
7660.0,48,4,15.0,2023-12-04,120679.10766775468,1724800.0,CustomerScope Insights
7673.0,16,7,7.0,2023-12-17,158290.84243475273,907200.0,DataBridge Integration Tool
7679.0,89,9,17.0,2023-12-19,109094.04513183556,2016000.0,Product 9
7680.0,53,11,18.0,2022-01-13,164829.7427435345,2822400.0,OptiFlow Automation
,63,18,11.0,2024-05-07,142257.14967797828,1478400.0,DashSync Analytics Hub
7695.0,3,14,14.0,2021-11-08,128800.0,1803200.0,InsightMax Insights Platform
7701.0,95,12,1.0,2022-09-24,81326.14556396106,81326.14556396106,BudgetMaster Pro
7705.0,65,20,18.0,2023-02-12,230510.06329726276,3808000.0,FinSphere Intelligence Suite
7707.0,19,9,17.0,2024-10-28,122681.57869536264,2016000.0,Product 9
7709.0,92,13,19.0,2024-07-05,176573.15210210253,3920000.0,ForecastXcelerator 
7712.0,12,2,2.0,2021-03-20,158637.23203281054,317274.4640656211,MarketMinder Analytics
7714.0,5,4,17.0,2023-02-24,116450.84004427036,2094400.0,CustomerScope Insights
7717.0,69,2,8.0,2021-11-29,162120.73509029683,1512000.0,MarketMinder Analytics
7725.0,81,8,15.0,2024-09-21,163071.4738401257,2419200.0,
7737.0,75,16,20.0,2024-08-30,115346.29140855827,2128000.0,
7744.0,54,7,4.0,2023-02-07,159262.5317867965,756000.0,DataBridge Integration Tool
,19,10,6.0,2021-01-27,83003.88963570306,498023.33781421836,SegmentX Targeting
7751.0,95,6,4.0,2023-02-22,188141.91864858105,716800.0,RevenueVue Dashboard
7754.0,66,15,12.0,2022-07-02,91400.90402327431,1108800.0,NexGen Segmentator
7760.0,16,13,6.0,2024-06-27,197454.02660306153,980000.0,ForecastXcelerator 
7764.0,32,17,17.0,2023-01-31,165209.5314691358,2688000.0,RealTime Revenue
7766.0,48,18,10.0,2023-03-26,147807.5223297623,1478400.0,DashSync Analytics Hub
7768.0,25,2,17.0,2024-07-31,161125.73619834648,3024000.0,MarketMinder Analytics
7775.0,65,2,16.0,2023-03-17,167230.21718893573,2520000.0,MarketMinder Analytics
7776.0,61,16,12.0,2021-05-09,108072.42272326592,1170400.0,
7779.0,98,13,2.0,2023-12-28,214897.66121687568,429795.32243375137,ForecastXcelerator 
7788.0,33,1,13.0,2024-07-29,133270.86255677117,1680000.0,FinPredictor Suite
7799.0,51,6,14.0,2024-04-21,188605.19852127455,2688000.0,RevenueVue Dashboard
7801.0,4,2,6.0,2023-07-28,180675.63837580575,1084053.8302548346,MarketMinder Analytics
,12,7,3.0,2023-01-26,148792.4328165812,453600.0,DataBridge Integration Tool
7817.0,33,10,2.0,2022-09-04,85371.4819871409,170742.9639742818,SegmentX Targeting
7818.0,1,7,19.0,2022-07-24,155002.25599030673,3024000.0,DataBridge Integration Tool
7827.0,40,13,5.0,2023-05-09,195721.10955492535,978605.5477746268,ForecastXcelerator 
7828.0,50,9,16.0,2020-11-10,107656.67056074196,1792000.0,Product 9
7834.0,48,5,17.0,2021-04-25,78701.33824818418,1344000.0,SalesSync Optimizer
7835.0,49,9,3.0,2024-04-17,118813.65464714813,336000.0,Product 9
7837.0,90,8,13.0,2021-10-14,136546.62655510762,1814400.0,
7838.0,8,11,19.0,2024-09-07,159469.92990689285,3136000.0,OptiFlow Automation
7843.0,63,2,10.0,2023-04-20,174941.01361532914,1749410.1361532914,MarketMinder Analytics
7844.0,23,19,18.0,2021-12-15,95200.0,1618400.0,EcoNomix Modeler
7845.0,13,8,13.0,2021-08-11,157307.7534002036,2116800.0,
7848.0,54,17,16.0,2022-05-04,154511.082278337,2688000.0,RealTime Revenue
7857.0,98,18,11.0,2020-11-05,127665.85734268032,1344000.0,DashSync Analytics Hub
7858.0,17,15,19.0,2021-06-05,107567.86509281152,2016000.0,NexGen Segmentator
7859.0,99,14,11.0,2022-12-11,131990.4931859557,1416800.0,InsightMax Insights Platform
7862.0,42,7,4.0,2024-06-13,137340.50719429558,453600.0,DataBridge Integration Tool
7868.0,55,2,11.0,2024-06-09,162603.81516968567,1680000.0,MarketMinder Analytics
7869.0,83,15,9.0,2024-06-26,104399.54704249388,1008000.0,NexGen Segmentator
7873.0,96,12,3.0,2023-08-28,79201.61516628509,237604.84549885528,BudgetMaster Pro
7875.0,45,10,3.0,2021-07-05,96156.48488543669,288469.45465631003,SegmentX Targeting
7881.0,81,17,15.0,2021-01-31,176000.25661450526,2352000.0,RealTime Revenue
7885.0,67,9,8.0,2024-08-06,121329.84253360218,896000.0,Product 9
7886.0,47,3,8.0,2021-10-24,110130.60591990384,907200.0,TrendWise Forecaster
,7,14,9.0,2023-09-22,125968.68820171394,1159200.0,InsightMax Insights Platform
7897.0,25,11,17.0,2022-05-31,166719.71561074708,2822400.0,OptiFlow Automation
7899.0,76,15,18.0,2023-07-13,109154.96260927302,1814400.0,NexGen Segmentator
7905.0,2,19,12.0,2023-11-21,98738.6734024552,1237600.0,EcoNomix Modeler
7913.0,22,19,16.0,2024-03-19,103581.69975115648,1523200.0,EcoNomix Modeler
7915.0,78,14,15.0,2023-11-13,136755.92905333644,1803200.0,InsightMax Insights Platform
7926.0,60,3,10.0,2022-07-29,100800.0,907200.0,TrendWise Forecaster
7929.0,68,11,19.0,2024-06-18,167524.65153437687,2822400.0,OptiFlow Automation
7930.0,74,11,2.0,2022-07-25,146721.74039931007,313600.0,OptiFlow Automation
7934.0,17,20,16.0,2022-01-06,226802.58511261927,3808000.0,FinSphere Intelligence Suite
7935.0,50,4,13.0,2022-02-09,123200.0,1601600.0,CustomerScope Insights
7939.0,69,5,4.0,2022-06-21,80990.07069911929,336000.0,SalesSync Optimizer
7947.0,90,18,6.0,2022-05-28,143365.86673667727,860195.2004200637,DashSync Analytics Hub
7949.0,76,1,11.0,2022-05-07,128312.24480364675,1540000.0,FinPredictor Suite
7950.0,81,9,12.0,2023-07-27,120830.02961023166,1456000.0,Product 9
,10,9,1.0,2020-12-11,111397.17258972074,111397.17258972074,Product 9
7974.0,82,17,18.0,2024-03-14,184139.30673590957,3024000.0,RealTime Revenue
7988.0,8,10,9.0,2021-10-23,83288.3504452792,806400.0,SegmentX Targeting
7995.0,49,3,1.0,2022-03-21,91670.37873890418,100800.0,TrendWise Forecaster
7996.0,2,20,11.0,2023-10-26,245092.98759438563,2464000.0,FinSphere Intelligence Suite
7997.0,39,3,8.0,2022-10-11,91111.73207670804,806400.0,TrendWise Forecaster
8000.0,16,15,12.0,2022-07-15,106703.35949433442,1209600.0,NexGen Segmentator
8017.0,79,20,3.0,2024-05-13,221482.2112860275,664446.6338580826,FinSphere Intelligence Suite
8023.0,87,7,10.0,2022-10-22,158573.63989288794,1585736.3989288793,DataBridge Integration Tool
8027.0,44,14,7.0,2021-08-18,123683.09482989392,772800.0,InsightMax Insights Platform
8030.0,84,20,21.0,2023-09-24,227780.7530695329,4480000.0,FinSphere Intelligence Suite
8031.0,22,1,12.0,2021-09-24,141506.31265822155,1820000.0,FinPredictor Suite
8033.0,68,6,3.0,2021-10-29,166482.03332747167,499446.099982415,RevenueVue Dashboard
,21,11,18.0,2023-04-14,165453.82926329403,2665600.0,OptiFlow Automation
8042.0,46,2,4.0,2021-07-18,156547.41852047286,672000.0,MarketMinder Analytics
8047.0,33,9,17.0,2023-11-21,116363.74933664354,1792000.0,Product 9
8051.0,31,9,15.0,2021-03-12,112000.0,1792000.0,Product 9
8054.0,40,12,18.0,2023-05-06,84000.0,1512000.0,BudgetMaster Pro
8056.0,94,19,15.0,2024-01-17,89898.12112165616,1523200.0,EcoNomix Modeler
8068.0,32,4,10.0,2020-12-16,117715.92445578298,1108800.0,CustomerScope Insights
8069.0,44,11,19.0,2022-05-28,147463.24294175944,2979200.0,OptiFlow Automation
8070.0,91,20,5.0,2023-01-28,239319.8777627856,1344000.0,FinSphere Intelligence Suite
8074.0,1,7,11.0,2021-06-11,151200.0,1814400.0,DataBridge Integration Tool
8087.0,28,8,11.0,2022-10-05,151703.70857646875,1814400.0,
8090.0,26,2,8.0,2023-04-03,154902.0341930216,1344000.0,MarketMinder Analytics
8110.0,29,17,15.0,2023-06-13,182180.8682670433,2520000.0,RealTime Revenue
8112.0,63,2,13.0,2023-09-24,166316.37340692568,2184000.0,MarketMinder Analytics
8122.0,12,6,6.0,2022-01-01,179200.0,1254400.0,RevenueVue Dashboard
8128.0,51,17,12.0,2022-02-02,156663.985418369,1848000.0,RealTime Revenue
8133.0,56,8,12.0,2024-09-01,,1965600.0,
8135.0,45,17,16.0,2022-09-27,160195.74383153825,2856000.0,RealTime Revenue
8138.0,67,7,13.0,2021-12-04,162789.06344369226,1814400.0,DataBridge Integration Tool
8143.0,28,9,14.0,2020-12-17,107352.164545565,1456000.0,Product 9
8155.0,48,5,7.0,2022-09-04,79282.84544403685,504000.0,SalesSync Optimizer
8160.0,76,5,19.0,2024-10-02,89643.82608606617,1680000.0,SalesSync Optimizer
8162.0,67,13,2.0,2021-01-03,212080.3023848392,424160.6047696784,ForecastXcelerator 
8168.0,50,19,18.0,2023-03-27,97975.24978439818,1713600.0,EcoNomix Modeler
8173.0,17,3,1.0,2023-09-08,97503.78131299032,100800.0,TrendWise Forecaster
8176.0,77,6,7.0,2023-04-13,179200.0,1254400.0,RevenueVue Dashboard
8181.0,30,6,21.0,2023-08-22,179962.29035627632,3584000.0,RevenueVue Dashboard
8182.0,17,3,10.0,2021-04-08,93425.55113308971,1108800.0,TrendWise Forecaster
8185.0,65,11,12.0,2021-12-15,162826.6280257036,1724800.0,OptiFlow Automation
8187.0,14,3,12.0,2022-01-03,102591.54812952802,1231098.5775543363,TrendWise Forecaster
8191.0,17,11,19.0,2021-04-21,163600.2031130215,3136000.0,OptiFlow Automation
8193.0,79,7,2.0,2024-04-07,137473.61189671012,274947.22379342024,DataBridge Integration Tool
,58,3,19.0,2022-11-19,96320.14949143108,2016000.0,TrendWise Forecaster
8202.0,78,16,3.0,2023-12-05,110481.78458255695,331445.3537476709,
8206.0,26,2,10.0,2024-09-08,160228.0805371444,1848000.0,MarketMinder Analytics
8209.0,67,8,2.0,2024-05-20,160164.40523683777,320328.81047367555,
8218.0,14,18,12.0,2024-04-28,121514.41404003576,1458172.9684804291,DashSync Analytics Hub
8223.0,13,3,13.0,2021-06-11,100262.85402407734,1411200.0,TrendWise Forecaster
8226.0,19,17,11.0,2021-01-13,178123.187251999,2016000.0,RealTime Revenue
,75,20,14.0,2020-12-28,224000.0,3136000.0,FinSphere Intelligence Suite
8233.0,26,11,7.0,2024-06-25,149704.38253598922,1047930.6777519246,OptiFlow Automation
8234.0,85,20,17.0,2022-01-24,236817.05654962236,3808000.0,FinSphere Intelligence Suite
8238.0,34,11,15.0,2023-03-22,154714.90173038878,2352000.0,OptiFlow Automation
8268.0,28,3,8.0,2024-01-21,98207.15560950107,907200.0,TrendWise Forecaster
8277.0,64,8,4.0,2021-07-02,163544.72610829328,604800.0,
8288.0,12,7,2.0,2022-03-12,161678.33068691345,323356.6613738269,DataBridge Integration Tool
8294.0,6,11,3.0,2023-12-26,141940.92809200115,470400.0,OptiFlow Automation
8300.0,75,14,8.0,2022-01-08,122127.80192027632,977022.4153622106,InsightMax Insights Platform
8312.0,73,2,8.0,2022-10-30,177167.06267650588,1344000.0,MarketMinder Analytics
8314.0,45,16,6.0,2022-01-28,101153.22700175714,606919.3620105429,
8316.0,19,8,10.0,2022-06-07,141085.44161609275,1512000.0,
8321.0,82,17,10.0,2023-02-09,180432.62239780076,1848000.0,RealTime Revenue
8326.0,95,6,12.0,2024-06-21,179200.0,2150400.0,RevenueVue Dashboard
8327.0,100,17,11.0,2021-09-19,152166.49994528413,1680000.0,RealTime Revenue
8330.0,30,6,9.0,2023-09-05,177688.47960650086,1792000.0,RevenueVue Dashboard
8332.0,15,15,1.0,2021-01-16,106511.38681790345,100800.0,NexGen Segmentator
8338.0,54,9,10.0,2024-06-30,121363.74193811385,1232000.0,Product 9
8342.0,43,13,21.0,2021-06-20,203354.53781814515,3920000.0,ForecastXcelerator 
8347.0,72,14,17.0,2020-11-29,119541.1068732859,2318400.0,InsightMax Insights Platform
,25,2,18.0,2024-07-05,178893.95624510234,3192000.0,MarketMinder Analytics
,61,17,12.0,2023-04-03,151210.21639003247,1848000.0,RealTime Revenue
8357.0,22,5,3.0,2023-05-17,78825.15329806309,236475.45989418926,SalesSync Optimizer
8384.0,27,6,16.0,2024-05-26,192380.78123819263,2867200.0,RevenueVue Dashboard
8389.0,18,17,15.0,2022-06-15,181280.79477250465,2352000.0,RealTime Revenue
8403.0,100,5,10.0,2024-03-15,76466.23051804822,764662.3051804822,SalesSync Optimizer
8405.0,77,11,11.0,2024-10-24,149201.77033376897,1724800.0,OptiFlow Automation
8411.0,33,7,13.0,2021-07-15,143333.80439362247,1965600.0,DataBridge Integration Tool
8416.0,39,12,5.0,2022-03-06,90875.09744049674,454375.4872024837,BudgetMaster Pro
8434.0,73,10,8.0,2021-11-30,98451.2586452929,806400.0,SegmentX Targeting
8451.0,80,10,20.0,2021-01-01,97623.76260839558,1792000.0,SegmentX Targeting
8453.0,65,18,8.0,2023-10-17,132923.02471881866,1075200.0,DashSync Analytics Hub
8454.0,79,19,5.0,2021-06-25,93198.8610701536,465994.305350768,EcoNomix Modeler
8463.0,64,8,7.0,2021-07-17,151687.20089064882,1058400.0,
8475.0,78,6,4.0,2023-07-22,169196.9911926277,676787.9647705108,RevenueVue Dashboard
8476.0,32,17,15.0,2023-10-16,165088.0509770542,2476320.764655813,RealTime Revenue
8498.0,14,2,18.0,2021-11-07,170476.39738432245,3192000.0,MarketMinder Analytics
8501.0,56,11,12.0,2023-08-21,171635.4511115082,1724800.0,OptiFlow Automation
8504.0,60,16,16.0,2024-01-08,103732.45262021828,1702400.0,
8507.0,48,19,8.0,2020-12-14,86293.12060389461,666400.0,EcoNomix Modeler
8509.0,30,10,21.0,2023-10-21,90618.28283938186,1792000.0,SegmentX Targeting
8512.0,2,11,14.0,2022-10-15,156800.0,2195200.0,OptiFlow Automation
8514.0,27,12,10.0,2024-06-05,78846.18901451748,840000.0,BudgetMaster Pro
8530.0,70,16,4.0,2023-07-03,115187.6710879687,460750.6843518748,
8532.0,4,18,20.0,2021-08-03,143567.3409594394,2688000.0,DashSync Analytics Hub
8552.0,71,5,4.0,2021-01-27,84000.0,336000.0,SalesSync Optimizer
8553.0,42,12,13.0,2022-06-21,83546.00526361867,1086098.0684270428,BudgetMaster Pro
8557.0,47,9,12.0,2022-07-22,112000.0,1456000.0,Product 9
8558.0,19,9,19.0,2021-12-16,123052.59529979053,2240000.0,Product 9
8566.0,28,7,17.0,2024-10-24,148118.83541438347,2721600.0,DataBridge Integration Tool
8572.0,72,2,20.0,2023-08-31,153475.86389987945,3360000.0,MarketMinder Analytics
8581.0,8,2,2.0,2023-01-11,156752.1530874202,313504.3061748404,MarketMinder Analytics
8585.0,8,7,3.0,2021-01-31,162158.17566961134,486474.52700883406,DataBridge Integration Tool
8592.0,5,2,3.0,2023-08-19,183648.50938750687,550945.5281625206,MarketMinder Analytics
8595.0,35,7,6.0,2021-08-17,138954.24995948182,833725.4997568909,DataBridge Integration Tool
8604.0,10,9,5.0,2023-07-12,106448.2352127274,532241.176063637,Product 9
8615.0,1,2,12.0,2021-11-24,153199.88551685566,2184000.0,MarketMinder Analytics
8619.0,30,5,6.0,2024-10-14,89508.93373707095,588000.0,SalesSync Optimizer
8621.0,26,20,3.0,2022-04-24,224000.0,672000.0,FinSphere Intelligence Suite
8627.0,68,11,19.0,2021-01-10,166640.53174300038,2979200.0,OptiFlow Automation
,91,6,3.0,2024-06-02,186298.6800345111,537600.0,RevenueVue Dashboard
8629.0,27,15,10.0,2021-11-24,99105.90516929603,907200.0,NexGen Segmentator
8657.0,14,5,16.0,2024-08-03,82327.821851405,1317245.14962248,SalesSync Optimizer
8660.0,32,7,11.0,2021-02-15,136449.41667624176,1500943.5834386593,DataBridge Integration Tool
8661.0,4,14,8.0,2021-10-14,120132.40789947256,961059.2631957805,InsightMax Insights Platform
8667.0,97,11,5.0,2021-05-17,147069.17031664803,627200.0,OptiFlow Automation
8678.0,44,5,19.0,2022-01-10,77062.49532042204,1512000.0,SalesSync Optimizer
8685.0,57,19,9.0,2021-07-14,103278.5617280342,856800.0,EcoNomix Modeler
8687.0,36,19,9.0,2023-06-28,90112.75742705404,856800.0,EcoNomix Modeler
,65,16,14.0,2021-09-17,102208.12451757451,1430913.743246043,
8703.0,97,16,8.0,2023-02-26,115642.48843643157,851200.0,
8705.0,6,1,18.0,2021-08-22,138837.21523548153,2660000.0,FinPredictor Suite
8708.0,83,5,17.0,2021-05-06,90182.61975643376,1512000.0,SalesSync Optimizer
8710.0,41,1,7.0,2022-12-07,136033.40053675335,1120000.0,FinPredictor Suite
8720.0,87,10,12.0,2022-07-22,91870.95676897366,985600.0,SegmentX Targeting
8724.0,22,19,18.0,2023-01-11,95200.0,1808800.0,EcoNomix Modeler
8726.0,88,16,5.0,2021-03-19,103330.58721511594,516652.9360755797,
8727.0,15,10,16.0,2023-07-24,89163.54488259397,1523200.0,SegmentX Targeting
8730.0,62,20,8.0,2023-02-27,230687.69849237855,1792000.0,FinSphere Intelligence Suite
8736.0,86,7,9.0,2024-03-12,152420.65123255647,1512000.0,DataBridge Integration Tool
8743.0,49,11,19.0,2023-06-25,154658.30672553717,2822400.0,OptiFlow Automation
8745.0,76,20,16.0,2023-12-23,218351.09795114983,3808000.0,FinSphere Intelligence Suite
8752.0,73,18,5.0,2023-05-24,144715.60794477165,723578.0397238582,DashSync Analytics Hub
8758.0,41,3,3.0,2021-08-28,106949.20860794032,320847.62582382094,TrendWise Forecaster
,40,8,18.0,2022-09-17,143857.7357678424,2872800.0,
8762.0,12,14,4.0,2021-09-21,141006.0528107523,644000.0,InsightMax Insights Platform
8763.0,25,4,14.0,2021-01-12,113692.29179675128,1601600.0,CustomerScope Insights
8766.0,96,18,11.0,2021-02-22,134400.0,1344000.0,DashSync Analytics Hub
8768.0,35,12,11.0,2021-11-05,87250.4901494184,1008000.0,BudgetMaster Pro
8769.0,27,12,6.0,2024-06-20,80414.80032249073,420000.0,BudgetMaster Pro
8779.0,76,20,19.0,2021-12-05,224000.0,4480000.0,FinSphere Intelligence Suite
8789.0,53,6,21.0,2022-10-12,183006.99781559972,3843146.9541275944,RevenueVue Dashboard
8797.0,26,1,6.0,2021-01-04,139786.75564572384,700000.0,FinPredictor Suite
,19,4,20.0,2023-05-14,113800.02182351866,2464000.0,CustomerScope Insights
8804.0,75,18,4.0,2021-02-21,145808.20999428193,537600.0,DashSync Analytics Hub
8811.0,41,6,17.0,2024-09-27,196542.1647794372,3046400.0,RevenueVue Dashboard
8812.0,96,13,3.0,2021-08-05,195622.7712469873,586868.313740962,ForecastXcelerator 
8817.0,83,2,4.0,2024-08-13,168000.0,672000.0,MarketMinder Analytics
8819.0,20,13,21.0,2024-03-14,202668.3527891313,3920000.0,ForecastXcelerator 
8826.0,82,5,14.0,2023-02-10,84000.0,1260000.0,SalesSync Optimizer
8831.0,67,6,11.0,2022-10-11,176528.72402256756,1941815.9642482433,RevenueVue Dashboard
8835.0,3,2,16.0,2024-03-17,183675.6805505556,2688000.0,MarketMinder Analytics
8837.0,90,9,7.0,2021-01-22,112666.98319820632,672000.0,Product 9
,20,7,1.0,2024-02-05,163134.61784487695,151200.0,DataBridge Integration Tool
8855.0,85,15,6.0,2023-05-20,96265.96388155982,604800.0,NexGen Segmentator
8857.0,33,19,13.0,2021-08-02,98226.20258299269,1142400.0,EcoNomix Modeler
8879.0,96,7,10.0,2023-07-25,146480.90903890177,1360800.0,DataBridge Integration Tool
8885.0,51,6,6.0,2022-01-11,195486.89607426393,1172921.3764455835,RevenueVue Dashboard
8886.0,53,6,14.0,2021-07-03,188573.75884419648,2688000.0,RevenueVue Dashboard
,30,13,8.0,2023-05-10,204350.68095652916,1568000.0,ForecastXcelerator 
8889.0,15,20,13.0,2022-09-10,245837.9440828225,3136000.0,FinSphere Intelligence Suite
8893.0,19,9,15.0,2021-05-18,112000.0,1792000.0,Product 9
8896.0,49,3,6.0,2021-01-30,100800.0,604800.0,TrendWise Forecaster
8916.0,62,16,8.0,2021-01-07,112596.83215685392,851200.0,
8919.0,89,6,11.0,2023-10-06,165443.83018307437,1792000.0,RevenueVue Dashboard
8932.0,81,12,2.0,2020-12-08,77262.96561322884,168000.0,BudgetMaster Pro
8935.0,64,7,7.0,2020-12-22,138532.8472535242,969729.9307746694,DataBridge Integration Tool
8939.0,57,18,2.0,2022-08-16,140864.1734373745,281728.346874749,DashSync Analytics Hub
8946.0,4,8,10.0,2022-12-11,140053.28402360974,1400532.8402360973,
8955.0,35,7,4.0,2022-12-05,139248.67547398966,604800.0,DataBridge Integration Tool
8957.0,82,3,4.0,2021-03-09,107785.3160337269,431141.2641349076,TrendWise Forecaster
8958.0,29,6,19.0,2023-03-24,196647.79136637584,3225600.0,RevenueVue Dashboard
8959.0,46,12,21.0,2024-10-20,83731.43006854648,1680000.0,BudgetMaster Pro
8961.0,43,2,18.0,2024-02-21,169694.83191816937,3192000.0,MarketMinder Analytics
8962.0,83,4,9.0,2021-07-09,133454.0783105422,1232000.0,CustomerScope Insights
8963.0,41,19,10.0,2023-07-08,95626.42529153716,1047200.0,EcoNomix Modeler
8974.0,23,9,6.0,2021-09-23,102909.60427459914,617457.6256475949,Product 9
,35,17,3.0,2023-09-27,177816.74130197486,504000.0,RealTime Revenue
8981.0,86,19,5.0,2022-10-18,101227.96826080368,571200.0,EcoNomix Modeler
